,Date,Close,Symbol
10129,2021-02-08,73.83000183105469,D
10130,2021-02-09,73.11000061035156,D
10131,2021-02-10,73.08999633789062,D
10132,2021-02-11,73.05999755859375,D
10133,2021-02-12,71.87000274658203,D
10134,2021-02-16,71.12999725341797,D
10135,2021-02-17,72.38999938964844,D
10136,2021-02-18,72.70999908447266,D
10137,2021-02-19,71.1500015258789,D
10138,2021-02-22,71.16999816894531,D
10139,2021-02-23,72.04000091552734,D
10140,2021-02-24,71.16999816894531,D
10141,2021-02-25,70.62999725341797,D
10142,2021-02-26,68.31999969482422,D
10143,2021-03-01,69.93000030517578,D
10144,2021-03-02,69.80000305175781,D
10145,2021-03-03,69.58000183105469,D
10146,2021-03-04,68.0,D
10147,2021-03-05,69.86000061035156,D
10148,2021-03-08,72.0,D
10149,2021-03-09,72.94000244140625,D
10150,2020-12-01,391.75,DPZ
10151,2020-12-02,387.8299865722656,DPZ
10152,2020-12-03,383.3800048828125,DPZ
10153,2020-12-04,382.989990234375,DPZ
10154,2020-12-07,384.54998779296875,DPZ
10155,2020-12-08,386.69000244140625,DPZ
10156,2020-12-09,384.9700012207031,DPZ
10157,2020-12-10,386.04998779296875,DPZ
10158,2020-12-11,383.3699951171875,DPZ
10159,2020-12-14,383.2300109863281,DPZ
10160,2020-12-15,384.67999267578125,DPZ
10161,2020-12-16,382.5199890136719,DPZ
10162,2020-12-17,395.1600036621094,DPZ
10163,2020-12-18,396.7099914550781,DPZ
10164,2020-12-21,397.17999267578125,DPZ
10165,2020-12-22,398.7200012207031,DPZ
10166,2020-12-23,403.75,DPZ
10167,2020-12-24,396.7300109863281,DPZ
10168,2020-12-28,400.17999267578125,DPZ
10169,2020-12-29,384.3599853515625,DPZ
10170,2020-12-30,384.6199951171875,DPZ
10171,2020-12-31,383.4599914550781,DPZ
10172,2021-01-04,379.5,DPZ
10173,2021-01-05,381.3399963378906,DPZ
10174,2021-01-06,384.8699951171875,DPZ
10175,2021-01-07,383.19000244140625,DPZ
10176,2021-01-08,388.8299865722656,DPZ
10177,2021-01-11,390.5400085449219,DPZ
10178,2021-01-12,385.5,DPZ
10179,2021-01-13,381.8599853515625,DPZ
10180,2021-01-14,373.79998779296875,DPZ
10181,2021-01-15,375.2300109863281,DPZ
10182,2021-01-19,372.6499938964844,DPZ
10183,2021-01-20,379.0,DPZ
10184,2021-01-21,381.1199951171875,DPZ
10185,2021-01-22,380.3699951171875,DPZ
10186,2021-01-25,378.489990234375,DPZ
10187,2021-01-26,378.8399963378906,DPZ
10188,2021-01-27,376.9100036621094,DPZ
10189,2021-01-28,371.6000061035156,DPZ
10190,2021-01-29,370.760009765625,DPZ
10191,2021-02-01,371.4200134277344,DPZ
10192,2021-02-02,377.2200012207031,DPZ
10193,2021-02-03,373.3299865722656,DPZ
10194,2021-02-04,373.0,DPZ
10195,2021-02-05,377.2300109863281,DPZ
10196,2021-02-08,380.05999755859375,DPZ
10197,2021-02-09,382.9599914550781,DPZ
10198,2021-02-10,382.05999755859375,DPZ
10199,2021-02-11,385.20001220703125,DPZ
10200,2021-02-12,385.1700134277344,DPZ
10201,2021-02-16,377.9200134277344,DPZ
10202,2021-02-17,376.489990234375,DPZ
10203,2021-02-18,377.1400146484375,DPZ
10204,2021-02-19,371.4599914550781,DPZ
10205,2021-02-22,365.1600036621094,DPZ
10206,2021-02-23,366.739990234375,DPZ
10207,2021-02-24,364.5899963378906,DPZ
10208,2021-02-25,339.0,DPZ
10209,2021-02-26,346.510009765625,DPZ
10210,2021-03-01,345.05999755859375,DPZ
10211,2021-03-02,343.010009765625,DPZ
10212,2021-03-03,332.7300109863281,DPZ
10213,2021-03-04,330.5299987792969,DPZ
10214,2021-03-05,330.239990234375,DPZ
10215,2021-03-08,333.510009765625,DPZ
10216,2021-03-09,354.0799865722656,DPZ
10217,2020-12-01,122.63999938964844,DOV
10218,2020-12-02,122.29000091552734,DOV
10219,2020-12-03,121.13999938964844,DOV
10220,2020-12-04,123.54000091552734,DOV
10221,2020-12-07,122.23999786376953,DOV
10222,2020-12-08,121.93000030517578,DOV
10223,2020-12-09,123.23999786376953,DOV
10224,2020-12-10,121.37000274658203,DOV
10225,2020-12-11,121.37000274658203,DOV
10226,2020-12-14,120.12999725341797,DOV
10227,2020-12-15,121.83999633789062,DOV
10228,2020-12-16,120.87000274658203,DOV
10229,2020-12-17,123.76000213623047,DOV
10230,2020-12-18,123.86000061035156,DOV
10231,2020-12-21,123.87000274658203,DOV
10232,2020-12-22,123.44000244140625,DOV
10233,2020-12-23,123.63999938964844,DOV
10234,2020-12-24,124.0199966430664,DOV
10235,2020-12-28,124.27999877929688,DOV
10236,2020-12-29,123.51000213623047,DOV
10237,2020-12-30,124.43000030517578,DOV
10238,2020-12-31,126.25,DOV
10239,2021-01-04,123.33999633789062,DOV
10240,2021-01-05,124.05999755859375,DOV
10241,2021-01-06,127.55999755859375,DOV
10242,2021-01-07,129.4499969482422,DOV
10243,2021-01-08,129.4499969482422,DOV
10244,2021-01-11,128.77999877929688,DOV
10245,2021-01-12,129.60000610351562,DOV
10246,2021-01-13,127.12000274658203,DOV
10247,2021-01-14,126.94000244140625,DOV
10248,2021-01-15,125.37999725341797,DOV
10249,2021-01-19,125.51000213623047,DOV
10250,2021-01-20,126.01000213623047,DOV
10251,2021-01-21,124.9800033569336,DOV
10252,2021-01-22,125.31999969482422,DOV
10253,2021-01-25,125.06999969482422,DOV
10254,2021-01-26,124.25,DOV
10255,2021-01-27,118.94000244140625,DOV
10256,2021-01-28,118.0,DOV
10257,2021-01-29,116.48999786376953,DOV
10258,2021-02-01,117.58000183105469,DOV
10259,2021-02-02,119.33999633789062,DOV
10260,2021-02-03,120.83000183105469,DOV
10261,2021-02-04,119.83000183105469,DOV
10262,2021-02-05,121.05999755859375,DOV
10263,2021-02-08,120.88999938964844,DOV
10264,2021-02-09,120.3499984741211,DOV
10265,2021-02-10,122.77999877929688,DOV
10266,2021-02-11,122.0999984741211,DOV
10267,2021-02-12,122.7300033569336,DOV
10268,2021-02-16,121.6500015258789,DOV
10269,2021-02-17,120.62999725341797,DOV
10270,2021-02-18,120.94000244140625,DOV
10271,2021-02-19,122.25,DOV
10272,2021-02-22,122.13999938964844,DOV
10273,2021-02-23,121.9800033569336,DOV
10274,2021-02-24,125.5,DOV
10275,2021-02-25,124.27999877929688,DOV
10276,2021-02-26,123.26000213623047,DOV
10277,2021-03-01,127.37000274658203,DOV
10278,2021-03-02,127.1500015258789,DOV
10279,2021-03-03,126.98999786376953,DOV
10280,2021-03-04,125.36000061035156,DOV
10281,2021-03-05,130.05999755859375,DOV
10282,2021-03-08,131.77999877929688,DOV
10283,2021-03-09,130.9199981689453,DOV
10284,2020-12-01,53.529998779296875,DOW
10285,2020-12-02,53.20000076293945,DOW
10286,2020-12-03,53.599998474121094,DOW
10287,2020-12-04,55.04999923706055,DOW
10288,2020-12-07,53.209999084472656,DOW
10289,2020-12-08,54.54999923706055,DOW
10290,2020-12-09,54.65999984741211,DOW
10291,2020-12-10,54.43000030517578,DOW
10292,2020-12-11,54.0,DOW
10293,2020-12-14,53.060001373291016,DOW
10294,2020-12-15,54.130001068115234,DOW
10295,2020-12-16,53.83000183105469,DOW
10296,2020-12-17,53.83000183105469,DOW
10297,2020-12-18,55.65999984741211,DOW
10298,2020-12-21,55.08000183105469,DOW
10299,2020-12-22,54.66999816894531,DOW
10300,2020-12-23,54.75,DOW
10301,2020-12-24,54.790000915527344,DOW
10302,2020-12-28,54.290000915527344,DOW
10303,2020-12-29,54.33000183105469,DOW
10304,2020-12-30,55.470001220703125,DOW
10305,2020-12-31,55.5,DOW
10306,2021-01-04,54.040000915527344,DOW
10307,2021-01-05,55.79999923706055,DOW
10308,2021-01-06,58.43000030517578,DOW
10309,2021-01-07,58.5099983215332,DOW
10310,2021-01-08,58.209999084472656,DOW
10311,2021-01-11,58.86000061035156,DOW
10312,2021-01-12,61.040000915527344,DOW
10313,2021-01-13,60.029998779296875,DOW
10314,2021-01-14,59.650001525878906,DOW
10315,2021-01-15,57.310001373291016,DOW
10316,2021-01-19,57.54999923706055,DOW
10317,2021-01-20,58.56999969482422,DOW
10318,2021-01-21,57.560001373291016,DOW
10319,2021-01-22,57.5,DOW
10320,2021-01-25,57.22999954223633,DOW
10321,2021-01-26,55.7400016784668,DOW
10322,2021-01-27,54.38999938964844,DOW
10323,2021-01-28,54.380001068115234,DOW
10324,2021-01-29,51.900001525878906,DOW
10325,2021-02-01,52.75,DOW
10326,2021-02-02,54.61000061035156,DOW
10327,2021-02-03,55.349998474121094,DOW
10328,2021-02-04,56.34000015258789,DOW
10329,2021-02-05,57.2400016784668,DOW
10330,2021-02-08,57.349998474121094,DOW
10331,2021-02-09,56.599998474121094,DOW
10332,2021-02-10,57.66999816894531,DOW
10333,2021-02-11,57.66999816894531,DOW
10334,2021-02-12,58.150001525878906,DOW
10335,2021-02-16,58.75,DOW
10336,2021-02-17,58.540000915527344,DOW
10337,2021-02-18,57.560001373291016,DOW
10338,2021-02-19,60.38999938964844,DOW
10339,2021-02-22,62.47999954223633,DOW
10340,2021-02-23,62.119998931884766,DOW
10341,2021-02-24,63.689998626708984,DOW
10342,2021-02-25,61.349998474121094,DOW
10343,2021-02-26,59.310001373291016,DOW
10344,2021-03-01,61.540000915527344,DOW
10345,2021-03-02,62.72999954223633,DOW
10346,2021-03-03,62.25,DOW
10347,2021-03-04,61.20000076293945,DOW
10348,2021-03-05,62.90999984741211,DOW
10349,2021-03-08,63.439998626708984,DOW
10350,2021-03-09,62.2599983215332,DOW
10351,2020-12-01,126.23999786376953,DTE
10352,2020-12-02,128.75,DTE
10353,2020-12-03,126.83000183105469,DTE
10354,2020-12-04,125.93000030517578,DTE
10355,2020-12-07,124.8499984741211,DTE
10356,2020-12-08,124.62999725341797,DTE
10357,2020-12-09,124.9800033569336,DTE
10358,2020-12-10,124.22000122070312,DTE
10359,2020-12-11,125.06999969482422,DTE
10360,2020-12-14,123.5199966430664,DTE
10361,2020-12-15,124.80000305175781,DTE
10362,2020-12-16,123.55000305175781,DTE
10363,2020-12-17,123.55000305175781,DTE
10364,2020-12-18,121.69999694824219,DTE
10365,2020-12-21,118.33999633789062,DTE
10366,2020-12-22,118.91999816894531,DTE
10367,2020-12-23,118.58000183105469,DTE
10368,2020-12-24,119.72000122070312,DTE
10369,2020-12-28,119.2300033569336,DTE
10370,2020-12-29,119.23999786376953,DTE
10371,2020-12-30,119.66000366210938,DTE
10372,2020-12-31,121.41000366210938,DTE
10373,2021-01-04,119.38999938964844,DTE
10374,2021-01-05,119.58000183105469,DTE
10375,2021-01-06,121.72000122070312,DTE
10376,2021-01-07,118.76000213623047,DTE
10377,2021-01-08,118.19000244140625,DTE
10378,2021-01-11,117.9800033569336,DTE
10379,2021-01-12,119.26000213623047,DTE
10380,2021-01-13,121.83000183105469,DTE
10381,2021-01-14,121.69999694824219,DTE
10382,2021-01-15,123.5199966430664,DTE
10383,2021-01-19,120.87999725341797,DTE
10384,2021-01-20,122.25,DTE
10385,2021-01-21,122.52999877929688,DTE
10386,2021-01-22,121.91000366210938,DTE
10387,2021-01-25,123.44999694824219,DTE
10388,2021-01-26,122.79000091552734,DTE
10389,2021-01-27,120.70999908447266,DTE
10390,2021-01-28,121.0999984741211,DTE
10391,2021-01-29,118.72000122070312,DTE
10392,2021-02-01,119.55999755859375,DTE
10393,2021-02-02,119.72000122070312,DTE
10394,2021-02-03,118.41999816894531,DTE
10395,2021-02-04,119.69999694824219,DTE
10396,2021-02-05,121.72000122070312,DTE
10397,2021-02-08,121.0,DTE
10398,2021-02-09,121.33000183105469,DTE
10399,2021-02-10,122.16000366210938,DTE
10400,2021-02-11,121.98999786376953,DTE
10401,2021-02-12,120.94000244140625,DTE
10402,2021-02-16,120.5999984741211,DTE
10403,2021-02-17,120.1500015258789,DTE
10404,2021-02-18,120.0,DTE
10405,2021-02-19,120.18000030517578,DTE
10406,2021-02-22,122.1500015258789,DTE
10407,2021-02-23,125.62000274658203,DTE
10408,2021-02-24,123.9000015258789,DTE
10409,2021-02-25,121.23999786376953,DTE
10410,2021-02-26,117.72000122070312,DTE
10411,2021-03-01,119.0999984741211,DTE
10412,2021-03-02,117.97000122070312,DTE
10413,2021-03-03,117.80000305175781,DTE
10414,2021-03-04,120.06999969482422,DTE
10415,2021-03-05,123.16000366210938,DTE
10416,2021-03-08,124.73999786376953,DTE
10417,2021-03-09,124.62999725341797,DTE
10418,2020-12-01,93.26000213623047,DUK
10419,2020-12-02,93.87000274658203,DUK
10420,2020-12-03,92.3499984741211,DUK
10421,2020-12-04,91.1500015258789,DUK
10422,2020-12-07,91.87000274658203,DUK
10423,2020-12-08,91.51000213623047,DUK
10424,2020-12-09,91.38999938964844,DUK
10425,2020-12-10,91.76000213623047,DUK
10426,2020-12-11,91.54000091552734,DUK
10427,2020-12-14,91.12999725341797,DUK
10428,2020-12-15,92.11000061035156,DUK
10429,2020-12-16,90.61000061035156,DUK
10430,2020-12-17,91.5199966430664,DUK
10431,2020-12-18,90.31999969482422,DUK
10432,2020-12-21,89.0999984741211,DUK
10433,2020-12-22,89.52999877929688,DUK
10434,2020-12-23,89.04000091552734,DUK
10435,2020-12-24,89.66999816894531,DUK
10436,2020-12-28,90.25,DUK
10437,2020-12-29,89.86000061035156,DUK
10438,2020-12-30,90.55999755859375,DUK
10439,2020-12-31,91.55999755859375,DUK
10440,2021-01-04,89.70999908447266,DUK
10441,2021-01-05,89.75,DUK
10442,2021-01-06,90.91000366210938,DUK
10443,2021-01-07,89.88999938964844,DUK
10444,2021-01-08,90.05000305175781,DUK
10445,2021-01-11,89.29000091552734,DUK
10446,2021-01-12,88.93000030517578,DUK
10447,2021-01-13,91.55999755859375,DUK
10448,2021-01-14,91.66000366210938,DUK
10449,2021-01-15,92.11000061035156,DUK
10450,2021-01-19,90.37999725341797,DUK
10451,2021-01-20,90.77999877929688,DUK
10452,2021-01-21,90.18000030517578,DUK
10453,2021-01-22,90.29000091552734,DUK
10454,2021-01-25,92.91000366210938,DUK
10455,2021-01-26,92.91999816894531,DUK
10456,2021-01-27,91.70999908447266,DUK
10457,2021-01-28,91.4800033569336,DUK
10458,2021-01-29,94.0,DUK
10459,2021-02-01,93.16000366210938,DUK
10460,2021-02-02,93.0999984741211,DUK
10461,2021-02-03,93.38999938964844,DUK
10462,2021-02-04,94.3499984741211,DUK
10463,2021-02-05,94.73999786376953,DUK
10464,2021-02-08,93.5999984741211,DUK
10465,2021-02-09,93.31999969482422,DUK
10466,2021-02-10,93.69999694824219,DUK
10467,2021-02-11,90.41999816894531,DUK
10468,2021-02-12,89.81999969482422,DUK
10469,2021-02-16,88.37999725341797,DUK
10470,2021-02-17,89.19999694824219,DUK
10471,2021-02-18,89.52999877929688,DUK
10472,2021-02-19,88.43000030517578,DUK
10473,2021-02-22,88.3499984741211,DUK
10474,2021-02-23,89.04000091552734,DUK
10475,2021-02-24,87.33999633789062,DUK
10476,2021-02-25,87.12000274658203,DUK
10477,2021-02-26,85.58999633789062,DUK
10478,2021-03-01,87.04000091552734,DUK
10479,2021-03-02,87.23999786376953,DUK
10480,2021-03-03,87.2699966430664,DUK
10481,2021-03-04,86.45999908447266,DUK
10482,2021-03-05,88.52999877929688,DUK
10483,2021-03-08,90.22000122070312,DUK
10484,2021-03-09,90.94999694824219,DUK
10485,2020-12-01,38.599998474121094,DRE
10486,2020-12-02,37.72999954223633,DRE
10487,2020-12-03,37.79999923706055,DRE
10488,2020-12-04,38.560001373291016,DRE
10489,2020-12-07,38.630001068115234,DRE
10490,2020-12-08,38.52000045776367,DRE
10491,2020-12-09,38.16999816894531,DRE
10492,2020-12-10,38.2400016784668,DRE
10493,2020-12-11,38.34000015258789,DRE
10494,2020-12-14,38.709999084472656,DRE
10495,2020-12-15,39.58000183105469,DRE
10496,2020-12-16,39.849998474121094,DRE
10497,2020-12-17,40.45000076293945,DRE
10498,2020-12-18,39.2400016784668,DRE
10499,2020-12-21,38.9900016784668,DRE
10500,2020-12-22,39.40999984741211,DRE
10501,2020-12-23,38.7400016784668,DRE
10502,2020-12-24,39.29999923706055,DRE
10503,2020-12-28,39.720001220703125,DRE
10504,2020-12-29,39.439998626708984,DRE
10505,2020-12-30,39.45000076293945,DRE
10506,2020-12-31,39.970001220703125,DRE
10507,2021-01-04,38.40999984741211,DRE
10508,2021-01-05,38.439998626708984,DRE
10509,2021-01-06,38.18000030517578,DRE
10510,2021-01-07,38.369998931884766,DRE
10511,2021-01-08,38.75,DRE
10512,2021-01-11,38.34000015258789,DRE
10513,2021-01-12,38.15999984741211,DRE
10514,2021-01-13,38.63999938964844,DRE
10515,2021-01-14,38.58000183105469,DRE
10516,2021-01-15,38.900001525878906,DRE
10517,2021-01-19,38.689998626708984,DRE
10518,2021-01-20,39.900001525878906,DRE
10519,2021-01-21,40.0099983215332,DRE
10520,2021-01-22,40.2400016784668,DRE
10521,2021-01-25,40.09000015258789,DRE
10522,2021-01-26,40.84000015258789,DRE
10523,2021-01-27,40.11000061035156,DRE
10524,2021-01-28,39.47999954223633,DRE
10525,2021-01-29,39.560001373291016,DRE
10526,2021-02-01,40.689998626708984,DRE
10527,2021-02-02,41.380001068115234,DRE
10528,2021-02-03,40.88999938964844,DRE
10529,2021-02-04,41.04999923706055,DRE
10530,2021-02-05,41.380001068115234,DRE
10531,2021-02-08,41.61000061035156,DRE
10532,2021-02-09,41.779998779296875,DRE
10533,2021-02-10,42.06999969482422,DRE
10534,2021-02-11,41.959999084472656,DRE
10535,2021-02-12,41.58000183105469,DRE
10536,2021-02-16,41.38999938964844,DRE
10537,2021-02-17,41.220001220703125,DRE
10538,2021-02-18,41.02000045776367,DRE
10539,2021-02-19,40.9900016784668,DRE
10540,2021-02-22,40.66999816894531,DRE
10541,2021-02-23,41.040000915527344,DRE
10542,2021-02-24,40.349998474121094,DRE
10543,2021-02-25,40.02000045776367,DRE
10544,2021-02-26,39.25,DRE
10545,2021-03-01,39.650001525878906,DRE
10546,2021-03-02,38.83000183105469,DRE
10547,2021-03-03,38.29999923706055,DRE
10548,2021-03-04,38.099998474121094,DRE
10549,2021-03-05,38.959999084472656,DRE
10550,2021-03-08,38.88999938964844,DRE
10551,2021-03-09,39.040000915527344,DRE
10552,2020-12-01,63.529998779296875,DD
10553,2020-12-02,63.959999084472656,DD
10554,2020-12-03,64.19000244140625,DD
10555,2020-12-04,66.0199966430664,DD
10556,2020-12-07,65.43000030517578,DD
10557,2020-12-08,66.80999755859375,DD
10558,2020-12-09,67.56999969482422,DD
10559,2020-12-10,66.56999969482422,DD
10560,2020-12-11,66.4000015258789,DD
10561,2020-12-14,65.76000213623047,DD
10562,2020-12-15,68.02999877929688,DD
10563,2020-12-16,68.37999725341797,DD
10564,2020-12-17,69.48999786376953,DD
10565,2020-12-18,71.33000183105469,DD
10566,2020-12-21,70.44999694824219,DD
10567,2020-12-22,70.41999816894531,DD
10568,2020-12-23,69.18000030517578,DD
10569,2020-12-24,69.55000305175781,DD
10570,2020-12-28,68.6500015258789,DD
10571,2020-12-29,69.30999755859375,DD
10572,2020-12-30,70.30000305175781,DD
10573,2020-12-31,71.11000061035156,DD
10574,2021-01-04,70.31999969482422,DD
10575,2021-01-05,73.77999877929688,DD
10576,2021-01-06,77.75,DD
10577,2021-01-07,80.87999725341797,DD
10578,2021-01-08,81.79000091552734,DD
10579,2021-01-11,83.9800033569336,DD
10580,2021-01-12,86.36000061035156,DD
10581,2021-01-13,83.48999786376953,DD
10582,2021-01-14,82.61000061035156,DD
10583,2021-01-15,82.33999633789062,DD
10584,2021-01-19,84.45999908447266,DD
10585,2021-01-20,84.29000091552734,DD
10586,2021-01-21,80.9800033569336,DD
10587,2021-01-22,81.08999633789062,DD
10588,2021-01-25,81.3499984741211,DD
10589,2021-01-26,79.83000183105469,DD
10590,2021-01-27,77.9000015258789,DD
10591,2021-01-28,81.12000274658203,DD
10592,2021-01-29,79.44999694824219,DD
10593,2021-02-01,73.13999938964844,DD
10594,2021-02-02,76.44999694824219,DD
10595,2021-02-03,74.94000244140625,DD
10596,2021-02-04,76.9800033569336,DD
10597,2021-02-05,75.83999633789062,DD
10598,2021-02-08,75.76000213623047,DD
10599,2021-02-09,73.47000122070312,DD
10600,2021-02-10,70.31999969482422,DD
10601,2021-02-11,70.95999908447266,DD
10602,2021-02-12,71.47000122070312,DD
10603,2021-02-16,70.98999786376953,DD
10604,2021-02-17,69.98999786376953,DD
10605,2021-02-18,68.83999633789062,DD
10606,2021-02-19,69.79000091552734,DD
10607,2021-02-22,69.4000015258789,DD
10608,2021-02-23,68.69000244140625,DD
10609,2021-02-24,71.68000030517578,DD
10610,2021-02-25,69.75,DD
10611,2021-02-26,70.31999969482422,DD
10612,2021-03-01,73.52999877929688,DD
10613,2021-03-02,72.9800033569336,DD
10614,2021-03-03,74.58000183105469,DD
10615,2021-03-04,72.66000366210938,DD
10616,2021-03-05,74.02999877929688,DD
10617,2021-03-08,75.19999694824219,DD
10618,2021-03-09,75.63999938964844,DD
10619,2020-12-01,22.139999389648438,DXC
10620,2020-12-02,22.34000015258789,DXC
10621,2020-12-03,23.760000228881836,DXC
10622,2020-12-04,24.950000762939453,DXC
10623,2020-12-07,24.190000534057617,DXC
10624,2020-12-08,24.239999771118164,DXC
10625,2020-12-09,24.84000015258789,DXC
10626,2020-12-10,24.850000381469727,DXC
10627,2020-12-11,23.93000030517578,DXC
10628,2020-12-14,23.239999771118164,DXC
10629,2020-12-15,23.43000030517578,DXC
10630,2020-12-16,23.059999465942383,DXC
10631,2020-12-17,23.389999389648438,DXC
10632,2020-12-18,23.100000381469727,DXC
10633,2020-12-21,23.010000228881836,DXC
10634,2020-12-22,22.690000534057617,DXC
10635,2020-12-23,22.889999389648438,DXC
10636,2020-12-24,22.899999618530273,DXC
10637,2020-12-28,24.059999465942383,DXC
10638,2020-12-29,23.65999984741211,DXC
10639,2020-12-30,24.34000015258789,DXC
10640,2020-12-31,25.75,DXC
10641,2021-01-04,25.920000076293945,DXC
10642,2021-01-05,26.8799991607666,DXC
10643,2021-01-06,26.450000762939453,DXC
10644,2021-01-07,28.90999984741211,DXC
10645,2021-01-08,29.600000381469727,DXC
10646,2021-01-11,28.389999389648438,DXC
10647,2021-01-12,28.299999237060547,DXC
10648,2021-01-13,28.260000228881836,DXC
10649,2021-01-14,28.969999313354492,DXC
10650,2021-01-15,28.5,DXC
10651,2021-01-19,28.209999084472656,DXC
10652,2021-01-20,28.81999969482422,DXC
10653,2021-01-21,29.299999237060547,DXC
10654,2021-01-22,29.229999542236328,DXC
10655,2021-01-25,29.149999618530273,DXC
10656,2021-01-26,29.350000381469727,DXC
10657,2021-01-27,28.469999313354492,DXC
10658,2021-01-28,29.239999771118164,DXC
10659,2021-01-29,28.200000762939453,DXC
10660,2021-02-01,25.5,DXC
10661,2021-02-02,25.65999984741211,DXC
10662,2021-02-03,25.6200008392334,DXC
10663,2021-02-04,26.440000534057617,DXC
10664,2021-02-05,25.940000534057617,DXC
10665,2021-02-08,25.479999542236328,DXC
10666,2021-02-09,26.420000076293945,DXC
10667,2021-02-10,25.709999084472656,DXC
10668,2021-02-11,25.6299991607666,DXC
10669,2021-02-12,25.790000915527344,DXC
10670,2021-02-16,25.889999389648438,DXC
10671,2021-02-17,26.0,DXC
10672,2021-02-18,25.489999771118164,DXC
10673,2021-02-19,25.809999465942383,DXC
10674,2021-02-22,25.989999771118164,DXC
10675,2021-02-23,25.600000381469727,DXC
10676,2021-02-24,26.020000457763672,DXC
10677,2021-02-25,24.889999389648438,DXC
10678,2021-02-26,25.219999313354492,DXC
10679,2021-03-01,25.959999084472656,DXC
10680,2021-03-02,25.709999084472656,DXC
10681,2021-03-03,26.219999313354492,DXC
10682,2021-03-04,25.860000610351562,DXC
10683,2021-03-05,27.290000915527344,DXC
10684,2021-03-08,28.020000457763672,DXC
10685,2021-03-09,28.25,DXC
10686,2020-12-01,98.77999877929688,EMN
10687,2020-12-02,98.18000030517578,EMN
10688,2020-12-03,98.1500015258789,EMN
10689,2020-12-04,102.38999938964844,EMN
10690,2020-12-07,101.72000122070312,EMN
10691,2020-12-08,103.16999816894531,EMN
10692,2020-12-09,104.1500015258789,EMN
10693,2020-12-10,102.9800033569336,EMN
10694,2020-12-11,102.5,EMN
10695,2020-12-14,100.19000244140625,EMN
10696,2020-12-15,101.4800033569336,EMN
10697,2020-12-16,101.69999694824219,EMN
10698,2020-12-17,102.5,EMN
10699,2020-12-18,103.68000030517578,EMN
10700,2020-12-21,102.58000183105469,EMN
10701,2020-12-22,100.97000122070312,EMN
10702,2020-12-23,100.91999816894531,EMN
10703,2020-12-24,101.30999755859375,EMN
10704,2020-12-28,99.55000305175781,EMN
10705,2020-12-29,98.93000030517578,EMN
10706,2020-12-30,100.2699966430664,EMN
10707,2020-12-31,100.27999877929688,EMN
10708,2021-01-04,98.58000183105469,EMN
10709,2021-01-05,101.43000030517578,EMN
10710,2021-01-06,107.11000061035156,EMN
10711,2021-01-07,107.61000061035156,EMN
10712,2021-01-08,105.7300033569336,EMN
10713,2021-01-11,107.16999816894531,EMN
10714,2021-01-12,110.05999755859375,EMN
10715,2021-01-13,106.58999633789062,EMN
10716,2021-01-14,106.4800033569336,EMN
10717,2021-01-15,104.77999877929688,EMN
10718,2021-01-19,104.87000274658203,EMN
10719,2021-01-20,105.6500015258789,EMN
10720,2021-01-21,105.91999816894531,EMN
10721,2021-01-22,106.22000122070312,EMN
10722,2021-01-25,104.69999694824219,EMN
10723,2021-01-26,103.37000274658203,EMN
10724,2021-01-27,100.30000305175781,EMN
10725,2021-01-28,99.91999816894531,EMN
10726,2021-01-29,98.3499984741211,EMN
10727,2021-02-01,100.0,EMN
10728,2021-02-02,102.0,EMN
10729,2021-02-03,102.61000061035156,EMN
10730,2021-02-04,102.18000030517578,EMN
10731,2021-02-05,104.5,EMN
10732,2021-02-08,107.45999908447266,EMN
10733,2021-02-09,106.06999969482422,EMN
10734,2021-02-10,105.0999984741211,EMN
10735,2021-02-11,106.4800033569336,EMN
10736,2021-02-12,109.2300033569336,EMN
10737,2021-02-16,110.31999969482422,EMN
10738,2021-02-17,110.25,EMN
10739,2021-02-18,108.86000061035156,EMN
10740,2021-02-19,111.91999816894531,EMN
10741,2021-02-22,113.41000366210938,EMN
10742,2021-02-23,112.36000061035156,EMN
10743,2021-02-24,113.37000274658203,EMN
10744,2021-02-25,110.16000366210938,EMN
10745,2021-02-26,109.26000213623047,EMN
10746,2021-03-01,111.83999633789062,EMN
10747,2021-03-02,113.33999633789062,EMN
10748,2021-03-03,113.7699966430664,EMN
10749,2021-03-04,111.19000244140625,EMN
10750,2021-03-05,115.27999877929688,EMN
10751,2021-03-08,116.45999908447266,EMN
10752,2021-03-09,114.33000183105469,EMN
10753,2020-12-01,120.69999694824219,ETN
10754,2020-12-02,118.91999816894531,ETN
10755,2020-12-03,116.7300033569336,ETN
10756,2020-12-04,118.81999969482422,ETN
10757,2020-12-07,117.4000015258789,ETN
10758,2020-12-08,117.86000061035156,ETN
10759,2020-12-09,117.88999938964844,ETN
10760,2020-12-10,115.1500015258789,ETN
10761,2020-12-11,115.5999984741211,ETN
10762,2020-12-14,113.83999633789062,ETN
10763,2020-12-15,116.54000091552734,ETN
10764,2020-12-16,115.37000274658203,ETN
10765,2020-12-17,115.29000091552734,ETN
10766,2020-12-18,116.08000183105469,ETN
10767,2020-12-21,116.9800033569336,ETN
10768,2020-12-22,116.61000061035156,ETN
10769,2020-12-23,117.0199966430664,ETN
10770,2020-12-24,118.06999969482422,ETN
10771,2020-12-28,117.72000122070312,ETN
10772,2020-12-29,117.16000366210938,ETN
10773,2020-12-30,119.30000305175781,ETN
